date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,target_sigma,p_target
2022-04-29,312.2364699878431,3873.63503709296,270513.2158842986,0.17828700322223912,-1,0.17828700322223912,0.009067435123888048,0.010730298193186693,0.17828700322223912
2022-05-02,313.55978103854676,3870.0001880569926,266582.790578603,0.18203967252252876,0,0.18203967252252876,0.009110539006704384,0.012392533057351888,0.18203967252252876
2022-05-03,313.4540767942948,3870.2950015211445,265812.352575206,0.18426188060439577,0,0.18262680720412397,0.009112899888262659,0.012400778093970255,0.18426188060439577
2022-05-04,310.13000329262763,3879.656765660549,274523.9352901903,0.1837615358911242,-1,0.1837615358911242,0.009243827261254781,0.01082429628686286,0.1837615358911242
2022-05-05,293.8120748970143,3923.4030641859304,269921.4148852174,0.16719597489933263,-1,0.16719597489933263,0.00922626299803971,0.010803489177612289,0.16719597489933263
2022-05-06,309.97134105650457,3880.0319674865477,270936.22935007035,0.17656155594451534,0,0.17656155594451534,0.009128972016128877,0.01236199596055508,0.17656155594451534
2022-05-09,1243.1304432893378,1453.7072990522536,268900.556867662,0.6897761290809933,1,0.1737830949791613,0.009141890270908632,0.019469427326249747,0.6897761290809933
2022-05-10,728.3616841613261,2826.4807293168765,271114.36558685295,0.40730459285364373,-1,0.17743355349121745,0.009138447655627905,0.014361293628769024,0.40730459285364373
2022-05-11,321.95897201753183,3849.2878713616788,266142.82292613003,0.17389680307624963,-1,0.17389680307624963,0.009142473387167649,0.011656760135781062,0.17389680307624963
2022-05-12,1309.1864255731366,1439.0166644104545,265581.8944856878,0.6895550575027818,1,0.17187072169498735,0.00910339615805866,0.019467030538713785,0.6895550575027818
2022-05-13,768.1460206981099,2777.0049007892626,272973.30517212645,0.4061944510263109,-1,0.16499748542349596,0.009169533427602324,0.014346439683151427,0.4061944510263109
2022-05-16,305.7972804686734,3904.07098370993,272381.85157123837,0.1603267327041416,-1,0.1603267327041416,0.009160137185306777,0.011729106971901365,0.1603267327041416
2022-05-17,294.9978778459464,3931.139784319358,272867.97567243624,0.15831414317513448,-1,0.15831414317513448,0.009150942109682016,0.010753740130485965,0.15831414317513448
2022-05-18,309.5918963790055,3894.040467548416,254439.78066283034,0.16812690570381783,-1,0.16812690570381783,0.010013439993330197,0.011182124855204312,0.16812690570381783
2022-05-19,309.0090515203081,3895.514504600189,249235.4553546504,0.16709301959930453,-1,0.16709301959930453,0.010087044916655644,0.011224565861693441,0.16709301959930453
2022-05-20,320.6598228816609,3866.4721331360624,252698.85775841458,0.17131537508013245,-1,0.17131537508013242,0.010081047739282522,0.011219584007615416,0.17131537508013242
2022-05-23,312.699464806211,3886.4940793405312,260891.60833003194,0.16830818650688542,-1,0.16830818650688545,0.010237894728001571,0.011305011107638176,0.16830818650688545
2022-05-24,332.4712315661237,3838.6033822627646,264051.96328849386,0.17341083143487784,-1,0.17341083143487784,0.010257603285935276,0.011306285375704848,0.17341083143487784
2022-05-25,340.87835575360594,3818.23254255169,264274.6260153317,0.17784855629864277,0,0.17784855629864277,0.010206363739417005,0.012373968963124678,0.17784855629864277
2022-05-26,1301.9927004420338,1443.9055063955764,266145.0114039724,0.6901713022199135,1,0.17615230840284454,0.01021176626525449,0.01947950474457185,0.6901713022199135
2022-05-27,832.2537918665154,2644.543670837207,274118.755517546,0.44579266505637605,-1,0.17373025130236325,0.010223282416291975,0.014927465069146991,0.44579266505637605
