Date,price,ema_fast,ema_slow,macd,signal,hist,macd_above_signal,macd_above_zero,cross_signal,cross_zero
2006-03-21,1.852014183998108,1.9513122019484808,2.0083760839214286,-0.05706388197294787,-0.05068873568950836,-0.006375146283439513,0,0,0.0,0.0
2006-03-22,1.8478186130523682,1.9353901113490788,1.996482937931128,-0.061092826582049176,-0.052769553868016524,-0.008323272714032652,0,0,0.0,0.0
2006-03-23,1.802573800086975,1.9149568326933706,1.9821192980908204,-0.06716246539744986,-0.0556481361739032,-0.011514329223546657,0,0,0.0,0.0
2006-03-24,1.7965823411941528,1.8967453724627217,1.9683758198021784,-0.07163044733945667,-0.0588445984070139,-0.012785848932442771,0,0,0.0,0.0
2006-03-27,1.783097743988037,1.8792611219281548,1.95465151789002,-0.07539039596186514,-0.06215375791798415,-0.013236638043880991,0,0,0.0,0.0
2006-03-28,1.7591280937194824,1.860779117588359,1.9401683012847948,-0.07938918369643577,-0.06560084307367448,-0.013788340622761297,0,0,0.0,0.0
2006-03-29,1.867593765258789,1.8618275249222713,1.9347924097273128,-0.07296488480504149,-0.06707365141994788,-0.0058912333850936055,0,0,0.0,0.0
2006-03-30,1.8801792860031128,1.8646508727808624,1.9307469931551497,-0.06609612037428736,-0.06687814521081578,0.0007820248365284221,1,0,1.0,0.0
2006-03-31,1.8792800903320312,1.8669015216348883,1.926934629983067,-0.060033108348178654,-0.06550913783828835,0.005476029490109696,1,0,0.0,0.0
2006-04-03,1.8771820068359375,1.8684831347427422,1.923249250490687,-0.05476611574794488,-0.06336053342021966,0.008594417672274784,1,0,0.0,0.0
2006-04-04,1.8328369855880737,1.8629991117958702,1.916552045683086,-0.053552933887215826,-0.0613990135136189,0.007846079626403074,1,0,0.0,0.0
2006-04-05,2.0138134956359863,1.8862013246943494,1.923756597531449,-0.037555272837099585,-0.056630265378315045,0.01907499254121546,1,0,0.0,0.0
2006-04-06,2.1345653533935547,1.9244111752634578,1.939372060928642,-0.014960885665184165,-0.04829638943568887,0.033335503770504704,1,0,0.0,0.0
2006-04-07,2.091118335723877,1.950058430718907,1.950612525728289,-0.0005540950093818608,-0.03874793055042747,0.038193835541045607,1,0,0.0,0.0
2006-04-10,2.0575594902038574,1.9665970552550531,1.9585345230968496,0.008062532158203517,-0.029385838008701273,0.03744837016690479,1,1,0.0,1.0
2006-04-11,2.037184953689575,1.9774567319372873,1.9643604809185329,0.013096251018754446,-0.020889420203210128,0.033985671221964574,1,1,0.0,0.0
2006-04-12,1.9988319873809814,1.9807452327747788,1.9669139258416772,0.013831306933101528,-0.013945274775947798,0.027776581709049328,1,1,0.0,0.0
2006-04-13,1.9916408061981201,1.9824214748399083,1.9687455466088213,0.013675928231086987,-0.008421034174540841,0.022096962405627828,1,1,0.0,0.0
2006-04-17,1.941902756690979,1.9761878258939192,1.9667571918000921,0.00943063409382705,-0.004850700520867264,0.014281334614694314,1,1,0.0,0.0
2006-04-18,1.9841500520706177,1.9774127837672575,1.968045551820131,0.00936723194712652,-0.0020071140272685073,0.011374345974395027,1,1,0.0,0.0
2006-04-19,1.9670714139938354,1.9758218038021156,1.9679733934626276,0.007848410339488021,-3.600915391720151e-05,0.007884419493405223,1,1,0.0,0.0
2006-04-20,2.026397943496704,1.9836027483705139,1.972301137909596,0.011301610460917821,0.0022315147690498034,0.009070095691868018,1,1,0.0,0.0
2006-04-21,2.008720874786377,1.9874670755114159,1.974998896196765,0.012468179314650829,0.0042788476781700086,0.00818933163648082,1,1,0.0,0.0
2006-04-24,1.970068097114563,1.9847903096042079,1.9746336518203056,0.01015665778390229,0.0054544096993164645,0.004702248084585825,1,1,0.0,0.0
2006-04-25,1.982651710510254,1.9844612943589843,1.975227582093635,0.009233712265349414,0.006210270212523055,0.003023442052826359,1,1,0.0,0.0
2006-04-26,2.0419790744781494,1.9933101836080866,1.9801721370850807,0.013138046523005986,0.007595825474619643,0.0055422210483863435,1,1,0.0,0.0
2006-04-27,2.0782341957092285,2.0063754162390315,1.987435993279462,0.018939422959569407,0.009864544971609596,0.009074877987959811,1,1,0.0,0.0
2006-04-28,2.109095573425293,2.02217851734461,1.9964478140310051,0.02573070331360494,0.013037776640008665,0.012692926673596276,1,1,0.0,0.0
2006-05-01,2.08542537689209,2.0319088034288377,2.003038744613308,0.02887005881552973,0.01620423307511288,0.012665825740416851,1,1,0.0,0.0
2006-05-02,2.1459500789642334,2.049453615049668,2.0136247693800433,0.03582884566962452,0.020129155594015208,0.015699690075609313,1,1,0.0,0.0
2006-05-03,2.1315689086914062,2.062086737148397,2.022361372291996,0.03972536485640088,0.024048397446492342,0.015676967409908538,1,1,0.0,0.0
2006-05-04,2.1312689781188965,2.072730158836166,2.030428602353248,0.04230155648291811,0.0276990292537775,0.014602527229140613,1,1,0.0,0.0
2006-05-05,2.154040813446045,2.085239490314609,2.039585062434196,0.045654427880413184,0.031290108979104635,0.01436431890130855,1,1,0.0,0.0
2006-05-08,2.154040813446045,2.0958243092579067,2.0480632662128513,0.04776104304505546,0.0345842957922948,0.013176747252760662,1,1,0.0,0.0
2006-05-09,2.128272771835327,2.1008163804236637,2.0540047110737754,0.04681166934988834,0.03702977050381351,0.009781898846074832,1,1,0.0,0.0
2006-05-10,2.115389108657837,2.103058338613536,2.0585517034874097,0.044506635126126515,0.038525143428276114,0.005981491697850401,1,1,0.0,0.0
2006-05-11,2.0419790744781494,2.0936615287465536,2.0573241013385757,0.03633742740797796,0.038087600224216485,-0.0017501728162385224,0,1,-1.0,0.0
2006-05-12,2.0284953117370605,2.0836359568989393,2.055188635442167,0.0284473214567722,0.03615954447072763,-0.007712223013955431,0,1,0.0,0.0
2006-05-15,2.0311930179595947,2.0755678124467325,2.05341118229531,0.02215663015142244,0.0333589616068666,-0.011202331455444157,0,1,0.0,0.0
2006-05-16,1.9469956159591675,2.0557874745255686,2.0455285477518923,0.010258926773676347,0.028738954640228548,-0.0184800278665522,0,1,0.0,0.0
2006-05-17,1.9553859233856201,2.0403410820424996,2.0388513163173534,0.0014897657251462526,0.023289116857212088,-0.021799351132065835,0,1,0.0,0.0
