Date,price,SMA_30,EMA_30,SMA_100,EMA_100,SMA_300,EMA_300
2011-06-28,10.04539680480957,9.977132002512613,9.959197243928806,10.25688847541809,10.038885799248046,9.11239155292511,9.07019790267713
2011-06-29,10.008844375610352,9.975034618377686,9.962400284682456,10.253155097961425,10.038290919572052,9.11914022286733,9.076434756317882
2011-06-30,10.057682991027832,9.970839786529542,9.968547556059576,10.248298091888428,10.038674920987019,9.125616227785747,9.082954678143196
2011-07-01,10.285103797912598,9.973566500345866,9.988970539404933,10.244720506668092,10.04355470072812,9.132983152071635,9.090942379935683
2011-07-05,10.469974517822266,9.987758986155193,10.020003054141535,10.242104749679566,10.05199865750226,9.141711376508077,9.100105384174132
2011-07-06,10.539788246154785,10.005097643534343,10.05353758265852,10.241271800994873,10.061657857277558,9.150716258684794,9.109671383257059
2011-07-07,10.702788352966309,10.030076885223389,10.09542472912999,10.241376686096192,10.074353510657533,9.15956134637197,9.120256878072402
2011-07-08,10.777989387512207,10.052978610992431,10.139461158703037,10.241535453796386,10.088286894357626,9.169411169687907,9.131271712022167
2011-07-11,10.606905937194824,10.071955172220866,10.169618886347669,10.239767684936524,10.098556578374206,9.178165373802186,9.141076590594743
2011-07-12,10.599413871765137,10.088274987538655,10.197347595084281,10.236957168579101,10.108474544579966,9.187660646438598,9.150766539306838
2011-07-13,10.7273588180542,10.098452536265055,10.231541867533954,10.236873302459717,10.12072967870817,9.197851071357727,9.16124223551114
2011-07-14,10.719864845275879,10.110697491963704,10.26304657577537,10.239033632278442,10.13259374141248,9.208989313443501,9.171598531921536
2011-07-15,10.934103012084961,10.129494253794352,10.306340539408247,10.24691692352295,10.148465212118866,9.221879404385884,9.183309525145214
2011-07-18,11.200172424316406,10.159816900889078,10.364007112628128,10.256259393692016,10.169291097508916,9.23384563446045,9.196710607531733
2011-07-19,11.291561126708984,10.198579057057698,10.423849307084957,10.266437845230103,10.191514266403965,9.245863800048829,9.210629880084406
2011-07-20,11.592687606811523,10.253371429443359,10.499258229647962,10.2780455493927,10.219260273144709,9.258329432805379,9.226457506175615
2011-07-21,11.604368209838867,10.308353360493978,10.570555647724795,10.288256902694702,10.246688153079248,9.271206510861715,9.2422575772963
2011-07-22,11.784448623657227,10.370086987813314,10.648871323591404,10.301437616348267,10.277138855466932,9.285137298901876,9.25914921215584
2011-07-25,11.94025993347168,10.44259754816691,10.73218671777723,10.315334453582764,10.310071946120491,9.299547511736552,9.276963901334017
2011-07-26,12.08737564086914,10.519312890370687,10.819618261202516,10.328473224639893,10.345266078689772,9.31463389078776,9.295637733490397
2011-07-27,11.763178825378418,10.579388682047526,10.880493136310639,10.338238143920899,10.37334355882222,9.32904111067454,9.312033355363406
2011-07-28,11.740105628967285,10.64437837600708,10.935952006804616,10.349162683486938,10.400408154270638,9.344428113301595,9.328166725952137
2011-07-29,11.699957847595215,10.70961799621582,10.98524270621046,10.359565858840943,10.426141811564195,9.359225858052572,9.34392613539827
2011-08-01,11.887825012207031,10.786013825734456,11.04347382272637,10.37283353805542,10.455086033359104,9.374206368128458,9.360829117968427
2011-08-02,11.652910232543945,10.85951296488444,11.082792300779117,10.385489921569825,10.47880532443207,9.388557647069295,9.376058892816104
2011-08-03,11.762577056884766,10.926699924468995,11.126649381818192,10.39764889717102,10.504226546856875,9.403385341962178,9.391916156364733
2011-08-04,11.30713939666748,10.981392319997152,11.138293898905243,10.40478310585022,10.52012581120956,9.415772051811219,9.404641892180697
2011-08-05,11.194779396057129,11.023730119069418,11.141938124527947,10.413229684829712,10.533485288137234,9.427431656519571,9.416536493535357
2011-08-08,10.583232879638672,11.050557041168213,11.10589262485767,10.4201810836792,10.534470388959043,9.43665826479594,9.424288628991194
2011-08-09,11.206464767456055,11.092475318908692,11.112381150186598,10.431977500915528,10.547777208335221,9.44765068213145,9.436130330907904
2011-08-10,10.897245407104492,11.120870272318522,11.098501424826464,10.441871299743653,10.554697370687087,9.457695280710857,9.445838736729808
2011-08-11,11.19717788696289,11.160481389363607,11.104867648190105,10.452178573608398,10.567419757147993,9.469454770088197,9.457475541714745
2011-08-12,11.295755386352539,11.201750469207763,11.117182986136068,10.462902336120605,10.581842244855014,9.482044229507446,9.469690025732271
2011-08-15,11.488116264343262,11.241850884755452,11.141114165375242,10.476151990890504,10.5997882650429,9.495435697237651,9.483101495756264
2011-08-16,11.400323867797852,11.272862529754638,11.157837371983153,10.486791820526124,10.615640455196463,9.509146768252055,9.495840514839596
2011-08-17,11.399130821228027,11.30150728225708,11.173404691289274,10.495451154708862,10.631155115909959,9.522123764355978,9.508486962058123
2011-08-18,10.967958450317383,11.310346285502115,11.16015009509754,10.500128383636474,10.637824488868521,9.533363897005717,9.518184447029945
2011-08-19,10.667729377746582,11.306670951843262,11.12838101655877,10.501647520065308,10.638416664885908,9.543526347478231,9.525822619327064
2011-08-22,10.680013656616211,11.309107875823974,11.099454090110864,10.503987627029419,10.639240367692448,9.553189425468444,9.5334916627642
2011-08-23,11.19417953491211,11.328933397928873,11.1055654091303,10.511505336761475,10.650229262092838,9.563811326026917,9.544526133675483
2011-08-24,11.271482467651367,11.347070852915445,11.116269735486497,10.520979623794556,10.662531305767263,9.574229464530944,9.556000926592265
2011-08-25,11.197773933410645,11.363001155853272,11.121528070836442,10.53072657585144,10.673130169680995,9.584182171821594,9.566909717335244
2011-08-26,11.49321174621582,11.381638113657633,11.145507662796403,10.544117050170899,10.689369408820298,9.595509187380474,9.579709066364352
2011-08-29,11.684678077697754,11.39778830210368,11.180292850854556,10.559676866531372,10.709078491372328,9.607106877962748,9.593695571423046
2011-08-30,11.685272216796875,11.410912005106608,11.21287216478632,10.57523066520691,10.728409060192616,9.618994196256002,9.60759309066141
2011-08-31,11.530667304992676,11.408844661712646,11.2333750770577,10.590143270492554,10.744295362069845,9.63056291103363,9.620370992417765
2011-09-01,11.416804313659668,11.402592531840007,11.245209221354601,10.605193729400634,10.757612371012218,9.641981805165608,9.632307426445951
2011-09-02,11.207663536071777,11.383366362253826,11.242786919078291,10.617673330307007,10.766524275270823,9.652543760935465,9.642774908901936
2011-09-06,11.378150939941406,11.364629395802815,11.251520081714622,10.630740203857421,10.778635694373211,9.664885516166686,9.654305646649707
2011-09-07,11.503694534301758,11.345173358917236,11.267789401236374,10.6461741065979,10.792993295163875,9.67810917854309,9.66659394490653
2011-09-08,11.509990692138672,11.336733754475912,11.283415290972007,10.66315718650818,10.807191263420801,9.69165845712026,9.678842428276843
2011-09-09,11.310434341430664,11.322411378224691,11.285158455517728,10.676829299926759,10.817156472886342,9.704696356455486,9.689683570556934
2011-09-12,11.384145736694336,11.311884307861328,11.29154473172267,10.689437761306763,10.828383983060759,9.717811169624328,9.700942455381766
2011-09-13,11.524368286132812,11.299769083658854,11.306565606200744,10.70208511352539,10.842165850448323,9.730390626589458,9.713058241632602
2011-09-14,11.66459846496582,11.30015869140625,11.32966450031462,10.71365086555481,10.858451644795204,9.743495445251465,9.726025286305912
2011-09-15,11.774260520935059,11.300548140207926,11.358348114548198,10.725621061325073,10.876586474025695,9.75681299050649,9.73963482274863
2011-09-16,12.000184059143066,11.323649628957112,11.399756885167223,10.74062653541565,10.89883593115673,9.77111633459727,9.75465508345557
2011-09-19,12.333669662475586,11.361612637837728,11.460009322412924,10.759047746658325,10.927248480291757,9.787079614003499,9.771791392950718
2011-09-20,12.388204574584961,11.421778361002604,11.519892887069185,10.779033050537109,10.956178303941126,9.803131801287334,9.7891761981443
2011-09-21,12.348954200744629,11.459861342112223,11.573380713757924,10.797613105773927,10.983758024669909,9.81918098449707,9.806184689855929
2011-09-22,12.039732933044434,11.497944259643555,11.603467953711892,10.81425456047058,11.004668418895145,9.834354236920674,9.821025541970137
2011-09-23,12.11404037475586,11.528506342569987,11.636408109908277,10.831063776016235,11.026636180397336,9.850206651687621,9.836261520925524
2011-09-26,12.080188751220703,11.554654121398926,11.66503911902521,10.847123947143555,11.047498607542353,9.865316014289856,9.851171336409212
2011-09-27,11.963031768798828,11.570484638214111,11.68426445126867,10.862857522964477,11.065627977072184,9.879800128936768,9.865203631641036
2011-09-28,11.895612716674805,11.58699426651001,11.697899823230355,10.877943878173829,11.082063318450453,9.893582107226054,9.87869472190704
2011-09-29,11.702652931213379,11.597111670176188,11.698206475358292,10.890819025039672,11.09435222167348,9.906629006067911,9.890814045556917
2011-09-30,11.425494194030762,11.6123628616333,11.680612134627484,10.90036823272705,11.100909488452833,9.918817969957987,9.90101125584578
2011-10-03,11.224143981933594,11.6309100151062,11.651162576389169,10.908569135665893,11.103349775452452,9.929856349627176,9.909802835421115
2011-10-04,11.161216735839844,11.64695011774699,11.61955316732147,10.91633849143982,11.104495655856164,9.940996591250101,9.918117877948815
2011-10-05,11.33350944519043,11.6515944480896,11.601098733635597,10.927649574279785,11.109030582377635,9.952995789845785,9.927522473079987
2011-10-06,11.30713939666748,11.652783012390136,11.582133615121526,10.940854263305663,11.112953529195256,9.964992988904317,9.936689362937711
2011-10-07,11.08031940460205,11.648867861429851,11.549758504765432,10.950939798355103,11.112307308906281,9.975774672826132,9.944288233646445
2011-10-10,11.649917602539062,11.654091389973958,11.55622038204115,10.965603694915771,11.12295305729505,9.988447019259135,9.955621319154035
2011-10-11,11.993895530700684,11.66439863840739,11.584457488406283,10.98350962638855,11.140199442907042,10.00216109752655,9.96916466939687
2011-10-12,12.050823211669922,11.676583671569825,11.614545599584584,11.003575859069825,11.158231596743931,10.01619278271993,9.982996287617953
2011-10-13,12.237787246704102,11.700154336293538,11.654754738108426,11.025757446289063,11.179608936347103,10.031008485158285,9.9979782873461
2011-10-14,12.644389152526855,11.741073830922444,11.71860211968381,11.052667226791382,11.208614485182345,10.047013727823893,10.01556241269614
