date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2022-01-14,1110.5915730721995,1798.8447874927228,285420.02129597845,0.6589756992908878,-1,-277.6478932680499,868.9959918464194
2022-01-18,1226.8177952513815,1439.0758299941783,281089.39373069076,0.7251884761477299,1,116.22622217918216,-359.7689574985446
2022-01-19,1226.8177952513815,1439.0758299941783,276930.4994107982,0.7206033702147894,0,0.0,0.0
2022-01-20,1322.5522999837092,1151.2606639953426,274548.57511355996,0.7754674918510398,1,95.73450473232755,-287.81516599883565
2022-01-21,1322.5522999837092,1151.2606639953426,271526.3380013563,0.7740895470877974,0,0.0,0.0
2022-01-24,1322.5522999837092,1151.2606639953426,270006.73920900555,0.7746596020837172,0,0.0,0.0
2022-01-25,1058.0418399869673,1935.6253309907638,267483.41640218114,0.618451945328951,-1,-264.5104599967419,784.3646669954212
2022-01-26,846.4334719895738,2565.078635540029,267014.9284242308,0.49535053875794965,-1,-211.60836799739346,629.4533045492652
2022-01-27,677.1467775916591,3066.738286665007,266738.6967097459,0.39552326735165116,-1,-169.28669439791477,501.65965112497753
2022-01-28,541.7174220733273,3487.6722414990736,277316.954535857,0.3255855657741873,-1,-135.42935551833182,420.93395483406675
2022-01-31,433.3739376586618,3832.254307285967,280198.4694951341,0.26452479056154576,-1,-108.34348441466545,344.5820657868933
2022-02-01,433.3739376586618,3832.254307285967,278606.33422201546,0.265777694321864,0,0.0,0.0
2022-02-02,673.5760993100016,3065.803445828774,281222.18594610173,0.4121282341831669,1,240.20216165133985,-766.4508614571935
2022-02-03,870.3789355228362,2452.642756663019,280446.337771054,0.5250868962180222,1,196.8028362128345,-613.1606891657548
2022-02-04,1026.4222169849618,1962.1142053304152,278793.8799246579,0.6218496989231612,1,156.0432814621256,-490.52855133260385
2022-02-07,1153.1038443087875,1569.6913642643322,279166.5673009773,0.6947118672730516,1,126.68162732382581,-392.42284106608304
2022-02-08,1253.2577145206862,1255.7530914114657,283301.44254128647,0.7577713442786727,1,100.1538702118988,-313.9382728528665
2022-02-09,1253.2577145206862,1255.7530914114657,284019.3385080024,0.7621247272981889,0,0.0,0.0
2022-02-10,1333.828513353233,1004.6024731291725,279287.5114601159,0.8053976711592747,1,80.57079883254657,-251.15061828229315
2022-02-11,1398.4470021687039,803.681978503338,273774.45854313934,0.8440034486239446,1,64.61848881547091,-200.92049462583452
2022-02-14,1398.4470021687039,803.681978503338,274379.63445840206,0.8433406543210467,0,0.0,0.0
2022-02-15,1449.4190508764666,642.9455828026704,279899.901477939,0.8766785814551978,1,50.972048707762696,-160.7363957006676
2022-02-16,1490.2467033884313,514.3564662421363,279553.39789512154,0.9012368009739684,1,40.82765251196463,-128.58911656053408
2022-02-17,1524.2871465913552,411.48517299370906,274747.92258262704,0.9179970120004374,1,34.040443202923754,-102.87129324842726
2022-02-18,1524.2871465913552,411.48517299370906,272540.50619003124,0.9167739250766516,0,0.0,0.0
2022-02-22,1552.3473061270222,329.18813839496727,267995.6618750547,0.9325715180570336,1,28.0601595356671,-82.29703459874182
2022-02-23,1552.3473061270222,329.18813839496727,261331.3909782838,0.9316180850364467,0,0.0,0.0
2022-02-24,1241.8778449016177,1257.3809374666882,265078.96422427363,0.7470135916107088,-1,-310.4694612254045,928.192799071721
2022-02-25,993.5022759212941,1981.5579993211802,270239.7303700207,0.593798718828489,-1,-248.37556898032355,724.177061854492
2022-02-28,993.5022759212941,1981.5579993211802,269437.090599631,0.5965428981627127,0,0.0,0.0
2022-03-01,1128.8796156863646,1585.2463994569441,267096.5632248466,0.675818406822031,1,135.3773397650706,-396.3115998642361
2022-03-02,1128.8796156863646,1585.2463994569441,271455.71242787904,0.678656466120071,0,0.0,0.0
2022-03-03,1128.8796156863646,1585.2463994569441,271146.5961063085,0.678084004284938,0,0.0,0.0
2022-03-04,903.1036925490916,2239.737741483365,267901.72239409934,0.5389307063533486,-1,-225.7759231372729,654.491342026421
2022-03-07,1057.6142994382897,1791.790193186692,261535.9169422831,0.6311640578884471,1,154.51060688919802,-447.947548296673
2022-03-08,1177.7278387258132,1433.4321545493535,255786.6418459759,0.7102524582072175,1,120.11353928752352,-358.35803863733844
2022-03-09,942.1822709806505,2157.0744951144434,262523.76261454483,0.5729955325402898,-1,-235.54556774516266,723.6423405650896
2022-03-10,1083.8880242965297,1725.6595960915547,256380.89408853758,0.6566188749174715,1,141.7057533158792,-431.4148990228887
2022-03-11,1200.1096754560517,1380.5276768732438,252416.79979377013,0.7207882022344198,1,116.22165115952207,-345.13191921831094
2022-03-14,1297.3854792518418,1104.422141498595,248883.79553846765,0.7692820494634175,1,97.27580379579013,-276.10553537464875
2022-03-15,1037.9083834014734,1849.0362689739693,255625.2670984919,0.6169779316780893,-1,-259.47709585036836,744.6141274753743
2022-03-16,830.3267067211788,2463.6611252292823,259938.66701550828,0.4994756672242469,-1,-207.5816766802947,614.624856255313
2022-03-17,830.3267067211788,2463.6611252292823,262155.11530269845,0.4984490965915974,0,0.0,0.0
2022-03-18,994.0287777208741,1970.9289001834259,264910.5212474001,0.6028665905193513,1,163.70207099969542,-492.73222504585647
2022-03-21,1124.9188970187276,1576.7431201467407,267114.2792777413,0.6823979205428186,1,130.89011929785357,-394.1857800366852
2022-03-22,1124.9188970187276,1576.7431201467407,271213.8553811336,0.6860627183007768,0,0.0,0.0
2022-03-23,899.9351176149821,2276.165766231361,272185.710093582,0.5513933369485863,-1,-224.98377940374553,699.4226460846205
