date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2023-07-19,2023-07-18,758.4225111018882,1404.7055619501352,182441.59135529364,0.5627010310698938,-1,-189.60562777547204,451.8815068286213
2023-07-20,2023-07-19,758.4225111018882,1404.7055619501352,179316.83828636783,0.5496672569998272,0,0.0,0.0
2023-07-21,2023-07-20,758.4225111018882,1404.7055619501352,179411.88501899596,0.5495451231271904,0,0.0,0.0
2023-07-24,2023-07-21,883.9548854189115,1123.7644495601082,178527.6727200801,0.6377352608975463,1,125.53237431702338,-280.94111239002706
2023-07-25,2023-07-24,707.1639083351292,1521.774095525962,178601.9304468405,0.5112827095866331,-1,-176.7909770837823,398.0096459658536
2023-07-26,2023-07-25,845.1390934467145,1217.4192764207696,179030.6461865406,0.6049498897190433,1,137.97518511158523,-304.3548191051924
2023-07-27,2023-07-26,954.366091102177,973.9354211366157,178430.9009811065,0.6859655503102262,1,109.22699765546258,-243.48385528415395
2023-07-28,2023-07-27,954.366091102177,973.9354211366157,182246.09775165585,0.6923426557206469,0,0.0,0.0
2023-07-31,2023-07-28,1037.5135887930305,779.1483369092925,183155.43648016718,0.7572519364768857,1,83.14749769085354,-194.78708422732313
2023-08-01,2023-07-31,1037.5135887930305,779.1483369092925,180975.9214317307,0.7549632346681387,0,0.0,0.0
2023-08-02,2023-08-01,1037.5135887930305,779.1483369092925,177501.7824398539,0.7493988080370758,0,0.0,0.0
2023-08-03,2023-08-02,1106.1699095221088,623.318669527434,177998.31331386004,0.801110777021654,1,68.65632072907837,-155.8296673818585
2023-08-04,2023-08-03,1156.134531146024,498.65493562194723,189255.9554038394,0.8526109766824239,1,49.96462162391516,-124.66373390548682
2023-08-07,2023-08-04,1156.134531146024,498.65493562194723,192540.2498679029,0.8539796460412449,0,0.0,0.0
2023-08-08,2023-08-07,1196.1384388461374,398.9239484975578,189780.20381726688,0.8820077789228236,1,40.003907700113274,-99.73098712438946
2023-08-09,2023-08-08,1228.7014400876653,319.1391587980462,187331.74069505668,0.9041527099841475,1,32.5630012415278,-79.78478969951156
2023-08-10,2023-08-09,1254.5589321886268,255.31132703843696,188162.93875069037,0.9238359250515814,1,25.857492100961412,-63.82783175960924
2023-08-11,2023-08-10,1275.352326924643,204.24906163074957,188033.5756063583,0.9387765970565872,1,20.793394736016225,-51.06226540768739
2023-08-14,2023-08-11,1291.6537820938913,163.39924930459966,190733.7642994398,0.9519435757805491,1,16.301455169248296,-40.849812326149916
2023-08-15,2023-08-14,1304.8799814354406,130.71939944367972,186926.2280114433,0.9610359475285248,1,13.226199341549295,-32.67984986091994
2023-08-16,2023-08-15,1315.66639916431,104.57551955494378,183534.75625791372,0.9682475068734532,1,10.786417728869328,-26.143879888735945
2023-08-17,2023-08-16,1324.384435415664,83.66041564395502,182113.19083744564,0.9743446928948374,1,8.718036251353965,-20.91510391098876
2023-08-18,2023-08-17,1324.384435415664,83.66041564395502,181132.87556414618,0.9740611446334196,0,0.0,0.0
2023-08-21,2023-08-18,1331.302009754569,66.92833251516402,183026.38036818983,0.9796388070523231,1,6.917574338905044,-16.732083128791004
2023-08-22,2023-08-21,1336.8198019580445,53.542666012131214,182431.11282613376,0.9837579546198887,1,5.5177922034754,-13.385666503032803
2023-08-23,2023-08-22,1336.8198019580445,53.542666012131214,184139.24021978208,0.9838523557316271,0,0.0,0.0
2023-08-24,2023-08-23,1336.8198019580445,53.542666012131214,179211.83912800092,0.9834524250860761,0,0.0,0.0
2023-08-25,2023-08-24,1341.2912641053974,42.83413280970497,181123.9345715274,0.9868406785088149,1,4.471462147352924,-10.708533202426244
2023-08-28,2023-08-25,1341.2912641053974,42.83413280970497,180969.69566908345,0.9867923876651665,0,0.0,0.0
2023-08-29,2023-08-28,1344.8311191364758,34.267306247763976,183341.4186284451,0.9895809281115263,1,3.5398550310784147,-8.566826561940994
2023-08-30,2023-08-29,1344.8311191364758,34.267306247763976,183555.649601096,0.9895982472147045,0,0.0,0.0
2023-08-31,2023-08-30,1347.5687363865957,27.413844998211182,187489.22807290137,0.9919394080281997,1,2.737617250119898,-6.853461249552796
2023-09-01,2023-08-31,1347.5687363865957,27.413844998211182,187624.32656198746,0.9920152183906633,0,0.0,0.0
2023-09-05,2023-09-01,1349.733465877031,21.931075998568947,186466.52833322666,0.9936256135820849,1,2.164729490435302,-5.482768999642237
