Date,price,macd,signal,cross_signal
2018-08-17,94.11100006103516,1.7127695364489455,1.733000062975912,-1.0
2018-08-28,96.64099884033203,1.5844201910818754,1.580186745436791,1.0
2018-09-07,97.60350036621094,2.054892105239091,2.091755937952076,-1.0
2018-09-28,100.1500015258789,0.9366846082478872,0.8884227469827656,1.0
2018-10-03,97.63800048828125,0.7753404313937011,0.887609868676046,-1.0
2018-11-07,87.77449798583984,-2.820468005250504,-3.2693861567311115,1.0
2018-11-19,75.614501953125,-2.7970856676807756,-2.5625176821117672,-1.0
2018-11-27,79.07099914550781,-2.871413381503828,-2.9301286833976588,1.0
2018-12-17,76.04550170898438,-0.8787137395618458,-0.6526098133319468,-1.0
2019-01-02,76.95649719238281,-2.3071479724834205,-2.3992360590821686,1.0
2019-01-29,79.69400024414062,0.8261808447670944,0.9556065099025373,-1.0
2019-01-31,85.9365005493164,1.1372607026119113,0.9827723231411528,1.0
2019-02-01,81.3115005493164,0.9425548548187663,0.9747288294766755,-1.0
2019-02-27,82.05449676513672,0.10804510270871504,0.09048357330705913,1.0
2019-03-08,81.04000091552734,0.3270409525292308,0.37855985218039456,-1.0
2019-03-11,83.53099822998047,0.3976971967283731,0.3823873210899903,1.0
2019-04-12,92.15299987792969,2.0172120098218755,2.0185285765320025,-1.0
2019-04-23,96.1884994506836,2.108341293651705,1.994848325345094,1.0
2019-05-02,95.04100036621094,2.015173440622547,2.133698590627589,-1.0
2019-06-10,93.03150177001953,-1.0947435708574744,-1.1191769744107196,1.0
2019-07-19,98.22599792480469,1.6202380054349277,1.7202019964919484,-1.0
2019-08-21,91.177001953125,-1.6033855038616451,-1.7028138056598205,1.0
2019-08-26,88.44349670410156,-1.6749842505252701,-1.6676374878656015,-1.0
2019-08-29,89.31999969482422,-1.5621802613872688,-1.6520193145717572,1.0
