antecedent,consequent,support,confidence,lambda,utility
UHUHD,H,0.0018167137666532096,0.4090909090909091,0.75,0.10560549055233054
UHUHU,D,0.0004037141703673799,0.06896551724137931,0.75,0.019076227656324867
UHUHU,U,0.0024222850222042794,0.41379310344827586,0.75,0.1144573659379492
UHUHU,H,0.0030278562777553493,0.5172413793103449,0.75,0.1430717074224365
UHUHH,D,0.0014129995962858296,0.21212121212121213,0.75,0.060600134007957884
UHUHH,U,0.0024222850222042794,0.36363636363636365,0.75,0.10388594401364208
UHUHH,H,0.002825999192571659,0.42424242424242425,0.75,0.12120026801591577
UHHDD,D,0.0020185708518368995,0.5263157894736842,0.75,0.13097722918658652
UHHDD,U,0.0012111425111021397,0.3157894736842105,0.75,0.07858633751195192
UHHDD,H,0.0006055712555510698,0.15789473684210525,0.75,0.039293168755975966
UHHDU,D,0.0018167137666532096,0.4090909090909091,0.75,0.10560549055233054
UHHDU,U,0.0008074283407347598,0.18181818181818182,0.75,0.046935773578813574
UHHDU,H,0.0018167137666532096,0.4090909090909091,0.75,0.10560549055233054
UHHDH,D,0.0014129995962858296,0.3684210526315789,0.75,0.09168406043061057
UHHDH,U,0.0006055712555510698,0.15789473684210525,0.75,0.039293168755975966
UHHDH,H,0.0018167137666532096,0.47368421052631576,0.75,0.11787950626792788
UHHUD,D,0.0010092854259184498,0.29411764705882354,0.75,0.07118595451154552
UHHUD,U,0.0008074283407347598,0.23529411764705882,0.75,0.05694876360923641
UHHUD,H,0.0016148566814695195,0.47058823529411764,0.75,0.11389752721847284
UHHUU,D,0.0006055712555510698,0.125,0.75,0.0329779627315234
UHHUU,U,0.0012111425111021397,0.25,0.75,0.0659559254630468
UHHUU,H,0.0030278562777553493,0.625,0.75,0.164889813657617
UHHUH,D,0.0014129995962858296,0.25,0.75,0.06854732570316069
UHHUH,U,0.0010092854259184498,0.17857142857142858,0.75,0.048962375502257634
UHHUH,H,0.003229713362939039,0.5714285714285714,0.75,0.1566796016072244
UHHHD,D,0.0010092854259184498,0.25,0.75,0.06301711358683652
UHHHD,U,0.0006055712555510698,0.15,0.75,0.037810268152101915
UHHHD,H,0.0024222850222042794,0.6,0.75,0.15124107260840766
UHHHU,D,0.0018167137666532096,0.32142857142857145,0.75,0.08813227590406375
UHHHU,U,0.0014129995962858296,0.25,0.75,0.06854732570316069
UHHHU,H,0.0024222850222042794,0.42857142857142855,0.75,0.1175097012054183
UHHHH,D,0.0022204279370205892,0.23404255319148937,0.75,0.0730432840763177
UHHHH,U,0.003431570448122729,0.3617021276595745,0.75,0.11288507539067283
UHHHH,H,0.003835284618490109,0.40425531914893614,0.75,0.12616567249545785
HDDDD,D,0.0008074283407347598,0.23529411764705882,0.75,0.05694876360923641
HDDDD,U,0.0012111425111021397,0.35294117647058826,0.75,0.08542314541385462
HDDDD,H,0.0014129995962858296,0.4117647058823529,0.75,0.09966033631616372
HDDDU,D,0.0010092854259184498,0.3125,0.75,0.07449738299793833
HDDDU,U,0.0014129995962858296,0.4375,0.75,0.10429633619711366
HDDDU,H,0.0008074283407347598,0.25,0.75,0.05959790639835067
HDDDH,D,0.0008074283407347598,0.26666666666666666,0.75,0.06255363425119895
HDDDH,U,0.0012111425111021397,0.4,0.75,0.09383045137679841
HDDDH,H,0.0010092854259184498,0.3333333333333333,0.75,0.07819204281399868
HDDUD,D,0.0016148566814695195,0.36363636363636365,0.75,0.09387154715762715
HDDUD,U,0.0010092854259184498,0.22727272727272727,0.75,0.05866971697351696
HDDUD,H,0.0018167137666532096,0.4090909090909091,0.75,0.10560549055233054
HDDUU,D,0.0006055712555510698,0.25,0.75,0.05546210128661725
HDDUU,U,0.0010092854259184498,0.4166666666666667,0.75,0.09243683547769539
HDDUU,H,0.0008074283407347598,0.3333333333333333,0.75,0.07394946838215631
HDDUH,D,0.0016148566814695195,0.2962962962962963,0.75,0.08050598412727149
HDDUH,U,0.0016148566814695195,0.2962962962962963,0.75,0.08050598412727149
HDDUH,H,0.0022204279370205892,0.4074074074074074,0.75,0.11069572817499829
HDDHD,D,0.00020185708518368994,0.09090909090909091,0.75,0.01973406187479217
HDDHD,U,0.0016148566814695195,0.7272727272727273,0.75,0.1578724949983374
HDDHD,H,0.0004037141703673799,0.18181818181818182,0.75,0.03946812374958435
HDDHU,D,0.0010092854259184498,0.25,0.75,0.06301711358683652
HDDHU,U,0.0018167137666532096,0.45,0.75,0.11343080445630577
HDDHU,H,0.0012111425111021397,0.3,0.75,0.07562053630420383
HDDHH,D,0.0012111425111021397,0.5,0.75,0.11092420257323447
HDDHH,U,0.0008074283407347598,0.3333333333333333,0.75,0.07394946838215631
HDDHH,H,0.0004037141703673799,0.16666666666666666,0.75,0.03697473419107816
HDUDD,D,0.0020185708518368995,0.45454545454545453,0.75,0.11733943394703393
HDUDD,U,0.0016148566814695195,0.36363636363636365,0.75,0.09387154715762715
HDUDD,H,0.0008074283407347598,0.18181818181818182,0.75,0.046935773578813574
HDUDU,D,0.0012111425111021397,0.42857142857142855,0.75,0.09881348650117135
HDUDU,U,0.0016148566814695195,0.5714285714285714,0.75,0.13175131533489515
HDUDU,H,0.0,0.0,0.75,0.0
HDUDH,D,0.0008074283407347598,0.3076923076923077,0.75,0.06964075591799815
HDUDH,U,0.0008074283407347598,0.3076923076923077,0.75,0.06964075591799815
HDUDH,H,0.0010092854259184498,0.38461538461538464,0.75,0.08705094489749768
HDUUD,D,0.0004037141703673799,0.2,0.75,0.0423926919318456
HDUUD,U,0.0006055712555510698,0.3,0.75,0.06358903789776839
HDUUD,H,0.0010092854259184498,0.5,0.75,0.10598172982961396
HDUUU,D,0.0010092854259184498,0.3333333333333333,0.75,0.07819204281399868
HDUUU,U,0.0012111425111021397,0.4,0.75,0.09383045137679841
HDUUU,H,0.0008074283407347598,0.26666666666666666,0.75,0.06255363425119895
HDUUH,D,0.0014129995962858296,0.3181818181818182,0.75,0.08213760376292376
HDUUH,U,0.0014129995962858296,0.3181818181818182,0.75,0.08213760376292376
HDUUH,H,0.0016148566814695195,0.36363636363636365,0.75,0.09387154715762715
HDUHD,D,0.0018167137666532096,0.5,0.75,0.1227578094449745
HDUHD,U,0.0008074283407347598,0.2222222222222222,0.75,0.054559026419988665
HDUHD,H,0.0010092854259184498,0.2777777777777778,0.75,0.06819878302498583
HDUHU,D,0.0012111425111021397,0.3,0.75,0.07562053630420383
HDUHU,U,0.0010092854259184498,0.25,0.75,0.06301711358683652
HDUHU,H,0.0018167137666532096,0.45,0.75,0.11343080445630577
HDUHH,D,0.0006055712555510698,0.13636363636363635,0.75,0.03520183018411018
HDUHH,U,0.0024222850222042794,0.5454545454545454,0.75,0.14080732073644073
HDUHH,H,0.0014129995962858296,0.3181818181818182,0.75,0.08213760376292376
HDHDD,D,0.0006055712555510698,0.21428571428571427,0.75,0.04940674325058568
HDHDD,U,0.0016148566814695195,0.5714285714285714,0.75,0.13175131533489515
HDHDD,H,0.0006055712555510698,0.21428571428571427,0.75,0.04940674325058568
HDHDU,D,0.0006055712555510698,0.21428571428571427,0.75,0.04940674325058568
HDHDU,U,0.0012111425111021397,0.42857142857142855,0.75,0.09881348650117135
HDHDU,H,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HDHDH,D,0.0008074283407347598,0.4,0.75,0.08478538386369117
HDHDH,U,0.00020185708518368994,0.1,0.75,0.021196345965922795
HDHDH,H,0.0010092854259184498,0.5,0.75,0.10598172982961396
HDHUD,D,0.0006055712555510698,0.21428571428571427,0.75,0.04940674325058568
HDHUD,U,0.0014129995962858296,0.5,0.75,0.11528240091803325
HDHUD,H,0.0008074283407347598,0.2857142857142857,0.75,0.06587565766744757
HDHUU,D,0.0008074283407347598,0.3076923076923077,0.75,0.06964075591799815
HDHUU,U,0.0004037141703673799,0.15384615384615385,0.75,0.034820377958999074
HDHUU,H,0.0014129995962858296,0.5384615384615384,0.75,0.12187132285649677
HDHUH,D,0.0012111425111021397,0.35294117647058826,0.75,0.08542314541385462
HDHUH,U,0.0006055712555510698,0.17647058823529413,0.75,0.04271157270692732
HDHUH,H,0.0016148566814695195,0.47058823529411764,0.75,0.11389752721847284
HDHHD,D,0.0012111425111021397,0.46153846153846156,0.75,0.10446113387699722
HDHHD,U,0.0010092854259184498,0.38461538461538464,0.75,0.08705094489749768
HDHHD,H,0.0004037141703673799,0.15384615384615385,0.75,0.034820377958999074
HDHHU,D,0.0010092854259184498,0.21739130434782608,0.75,0.05674598341094428
HDHHU,U,0.0014129995962858296,0.30434782608695654,0.75,0.07944437677532201
HDHHU,H,0.0022204279370205892,0.4782608695652174,0.75,0.12484116350407744
HDHHH,D,0.0014129995962858296,0.25,0.75,0.06854732570316069
HDHHH,U,0.0018167137666532096,0.32142857142857145,0.75,0.08813227590406375
HDHHH,H,0.0024222850222042794,0.42857142857142855,0.75,0.1175097012054183
HUDDD,D,0.0006055712555510698,0.1875,0.75,0.044698429798763
HUDDD,U,0.0014129995962858296,0.4375,0.75,0.10429633619711366
HUDDD,H,0.0012111425111021397,0.375,0.75,0.089396859597526
HUDDU,D,0.002825999192571659,0.4375,0.75,0.12402994507432341
HUDDU,U,0.0024222850222042794,0.375,0.75,0.10631138149227722
HUDDU,H,0.0012111425111021397,0.1875,0.75,0.0531556907461386
HUDDH,D,0.0006055712555510698,0.21428571428571427,0.75,0.04940674325058568
HUDDH,U,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUDDH,H,0.0012111425111021397,0.42857142857142855,0.75,0.09881348650117135
HUDUD,D,0.0014129995962858296,0.7,0.75,0.14837442176145954
HUDUD,U,0.0006055712555510698,0.3,0.75,0.06358903789776839
HUDUD,H,0.0,0.0,0.75,0.0
HUDUU,D,0.0014129995962858296,0.4117647058823529,0.75,0.09966033631616372
HUDUU,U,0.0004037141703673799,0.11764705882352941,0.75,0.02847438180461821
HUDUU,H,0.0016148566814695195,0.47058823529411764,0.75,0.11389752721847284
HUDUH,D,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUDUH,U,0.0014129995962858296,0.5,0.75,0.11528240091803325
HUDUH,H,0.0004037141703673799,0.14285714285714285,0.75,0.03293782883372379
HUDHD,D,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUDHD,U,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUDHD,H,0.0008074283407347598,0.2857142857142857,0.75,0.06587565766744757
HUDHU,D,0.0012111425111021397,0.4,0.75,0.09383045137679841
HUDHU,U,0.0012111425111021397,0.4,0.75,0.09383045137679841
HUDHU,H,0.0006055712555510698,0.2,0.75,0.04691522568839922
HUDHH,D,0.0018167137666532096,0.391304347826087,0.75,0.10214277013969972
HUDHH,U,0.0006055712555510698,0.13043478260869565,0.75,0.03404759004656657
HUDHH,H,0.0022204279370205892,0.4782608695652174,0.75,0.12484116350407744
HUUDD,D,0.0010092854259184498,0.2777777777777778,0.75,0.06819878302498583
HUUDD,U,0.0014129995962858296,0.3888888888888889,0.75,0.09547829623498016
HUUDD,H,0.0012111425111021397,0.3333333333333333,0.75,0.08183853962998298
HUUDU,D,0.0010092854259184498,0.38461538461538464,0.75,0.08705094489749768
HUUDU,U,0.0008074283407347598,0.3076923076923077,0.75,0.06964075591799815
HUUDU,H,0.0008074283407347598,0.3076923076923077,0.75,0.06964075591799815
HUUDH,D,0.0004037141703673799,0.10526315789473684,0.75,0.026195445837317307
HUUDH,U,0.0018167137666532096,0.47368421052631576,0.75,0.11787950626792788
HUUDH,H,0.0016148566814695195,0.42105263157894735,0.75,0.10478178334926921
HUUUD,D,0.00020185708518368994,0.09090909090909091,0.75,0.01973406187479217
HUUUD,U,0.0014129995962858296,0.6363636363636364,0.75,0.13813843312354518
HUUUD,H,0.0006055712555510698,0.2727272727272727,0.75,0.05920218562437652
HUUUU,D,0.0012111425111021397,0.3,0.75,0.07562053630420383
HUUUU,U,0.0018167137666532096,0.45,0.75,0.11343080445630577
HUUUU,H,0.0010092854259184498,0.25,0.75,0.06301711358683652
HUUUH,D,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUUUH,U,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUUUH,H,0.0008074283407347598,0.2857142857142857,0.75,0.06587565766744757
HUUHD,D,0.0020185708518368995,0.47619047619047616,0.75,0.12150566548155349
HUUHD,U,0.0014129995962858296,0.3333333333333333,0.75,0.08505396583708744
HUUHD,H,0.0008074283407347598,0.19047619047619047,0.75,0.04860226619262139
HUUHU,D,0.0016148566814695195,0.36363636363636365,0.75,0.09387154715762715
HUUHU,U,0.0008074283407347598,0.18181818181818182,0.75,0.046935773578813574
HUUHU,H,0.0020185708518368995,0.45454545454545453,0.75,0.11733943394703393
HUUHH,D,0.0020185708518368995,0.2857142857142857,0.75,0.08283425415339757
HUUHH,U,0.0014129995962858296,0.2,0.75,0.057983977907378303
HUUHH,H,0.0036334275333064193,0.5142857142857142,0.75,0.1491016574761156
HUHDD,D,0.0014129995962858296,0.3888888888888889,0.75,0.09547829623498016
HUHDD,U,0.0016148566814695195,0.4444444444444444,0.75,0.10911805283997733
HUHDD,H,0.0006055712555510698,0.16666666666666666,0.75,0.0409192698149915
HUHDU,D,0.0018167137666532096,0.5294117647058824,0.75,0.12813471812078195
HUHDU,U,0.0008074283407347598,0.23529411764705882,0.75,0.05694876360923641
HUHDU,H,0.0008074283407347598,0.23529411764705882,0.75,0.05694876360923641
HUHDH,D,0.0012111425111021397,0.23076923076923078,0.75,0.06211296182388844
HUHDH,U,0.0018167137666532096,0.34615384615384615,0.75,0.09316944273583266
HUHDH,H,0.0022204279370205892,0.4230769230769231,0.75,0.11387376334379545
HUHUD,D,0.0006055712555510698,0.2,0.75,0.04691522568839922
HUHUD,U,0.0014129995962858296,0.4666666666666667,0.75,0.10946885993959815
HUHUD,H,0.0010092854259184498,0.3333333333333333,0.75,0.07819204281399868
HUHUU,D,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HUHUU,U,0.0006055712555510698,0.21428571428571427,0.75,0.04940674325058568
HUHUU,H,0.0012111425111021397,0.42857142857142855,0.75,0.09881348650117135
HUHUH,D,0.0020185708518368995,0.29411764705882354,0.75,0.08465484359339
HUHUH,U,0.0016148566814695195,0.23529411764705882,0.75,0.06772387487471199
HUHUH,H,0.003229713362939039,0.47058823529411764,0.75,0.13544774974942397
HUHHD,D,0.0018167137666532096,0.391304347826087,0.75,0.10214277013969972
HUHHD,U,0.0008074283407347598,0.17391304347826086,0.75,0.045396786728755426
HUHHD,H,0.0020185708518368995,0.43478260869565216,0.75,0.11349196682188858
HUHHU,D,0.0016148566814695195,0.25806451612903225,0.75,0.07258213119789166
HUHHU,U,0.0022204279370205892,0.3548387096774194,0.75,0.09980043039710101
HUHHU,H,0.0024222850222042794,0.3870967741935484,0.75,0.10887319679683748
HUHHH,D,0.0026241421073879695,0.2708333333333333,0.75,0.08497152715701475
HUHHH,U,0.0024222850222042794,0.25,0.75,0.0784352558372444
HUHHH,H,0.004642712959224869,0.4791666666666667,0.75,0.15033424035471843
HHDDD,D,0.0014129995962858296,0.3888888888888889,0.75,0.09547829623498016
HHDDD,U,0.0008074283407347598,0.2222222222222222,0.75,0.054559026419988665
HHDDD,H,0.0014129995962858296,0.3888888888888889,0.75,0.09547829623498016
HHDDU,D,0.0012111425111021397,0.3157894736842105,0.75,0.07858633751195192
HHDDU,U,0.0006055712555510698,0.15789473684210525,0.75,0.039293168755975966
HHDDU,H,0.0020185708518368995,0.5263157894736842,0.75,0.13097722918658652
HHDDH,D,0.0010092854259184498,0.38461538461538464,0.75,0.08705094489749768
HHDDH,U,0.0006055712555510698,0.23076923076923078,0.75,0.05223056693849861
HHDDH,H,0.0010092854259184498,0.38461538461538464,0.75,0.08705094489749768
HHDUD,D,0.0012111425111021397,0.4,0.75,0.09383045137679841
HHDUD,U,0.0008074283407347598,0.26666666666666666,0.75,0.06255363425119895
HHDUD,H,0.0010092854259184498,0.3333333333333333,0.75,0.07819204281399868
HHDUU,D,0.0008074283407347598,0.23529411764705882,0.75,0.05694876360923641
HHDUU,U,0.0012111425111021397,0.35294117647058826,0.75,0.08542314541385462
HHDUU,H,0.0014129995962858296,0.4117647058823529,0.75,0.09966033631616372
HHDUH,D,0.0020185708518368995,0.3448275862068966,0.75,0.09538113828162434
HHDUH,U,0.0010092854259184498,0.1724137931034483,0.75,0.04769056914081216
HHDUH,H,0.002825999192571659,0.4827586206896552,0.75,0.13353359359427405
HHDHD,D,0.0014129995962858296,0.5,0.75,0.11528240091803325
HHDHD,U,0.0012111425111021397,0.42857142857142855,0.75,0.09881348650117135
HHDHD,H,0.00020185708518368994,0.07142857142857142,0.75,0.01646891441686189
HHDHU,D,0.00020185708518368994,0.07142857142857142,0.75,0.01646891441686189
HHDHU,U,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HHDHU,H,0.0016148566814695195,0.5714285714285714,0.75,0.13175131533489515
HHDHH,D,0.0016148566814695195,0.23529411764705882,0.75,0.06772387487471199
HHDHH,U,0.0024222850222042794,0.35294117647058826,0.75,0.101585812312068
HHDHH,H,0.002825999192571659,0.4117647058823529,0.75,0.11851678103074596
HHUDD,D,0.0010092854259184498,0.2777777777777778,0.75,0.06819878302498583
HHUDD,U,0.0012111425111021397,0.3333333333333333,0.75,0.08183853962998298
HHUDD,H,0.0014129995962858296,0.3888888888888889,0.75,0.09547829623498016
HHUDU,D,0.00020185708518368994,0.25,0.75,0.042142083758794885
HHUDU,U,0.0004037141703673799,0.5,0.75,0.08428416751758977
HHUDU,H,0.00020185708518368994,0.25,0.75,0.042142083758794885
HHUDH,D,0.0018167137666532096,0.4090909090909091,0.75,0.10560549055233054
HHUDH,U,0.0010092854259184498,0.22727272727272727,0.75,0.05866971697351696
HHUDH,H,0.0016148566814695195,0.36363636363636365,0.75,0.09387154715762715
HHUUD,D,0.0014129995962858296,0.3684210526315789,0.75,0.09168406043061057
HHUUD,U,0.0010092854259184498,0.2631578947368421,0.75,0.06548861459329326
HHUUD,H,0.0014129995962858296,0.3684210526315789,0.75,0.09168406043061057
HHUUU,D,0.0008074283407347598,0.2,0.75,0.05041369086946922
HHUUU,U,0.0016148566814695195,0.4,0.75,0.10082738173893845
HHUUU,H,0.0016148566814695195,0.4,0.75,0.10082738173893845
HHUUH,D,0.0018167137666532096,0.25,0.75,0.07299223020705596
HHUUH,U,0.0014129995962858296,0.19444444444444445,0.75,0.05677173460548796
HHUUH,H,0.004037141703673799,0.5555555555555556,0.75,0.16220495601567989
HHUHD,D,0.0012111425111021397,0.2857142857142857,0.75,0.0729033992889321
HHUHD,U,0.0004037141703673799,0.09523809523809523,0.75,0.024301133096310698
HHUHD,H,0.0026241421073879695,0.6190476190476191,0.75,0.15795736512601952
HHUHU,D,0.0018167137666532096,0.375,0.75,0.09893388819457019
HHUHU,U,0.0,0.0,0.75,0.0
HHUHU,H,0.0030278562777553493,0.625,0.75,0.164889813657617
HHUHH,D,0.0022204279370205892,0.22,0.75,0.06973104623426916
HHUHH,U,0.002825999192571659,0.28,0.75,0.08874860429816075
HHUHH,H,0.005046427129592248,0.5,0.75,0.1584796505324299
HHHDD,D,0.0008074283407347598,0.2857142857142857,0.75,0.06587565766744757
HHHDD,U,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HHHDD,H,0.0010092854259184498,0.35714285714285715,0.75,0.08234457208430947
HHHDU,D,0.0004037141703673799,0.1,0.75,0.02520684543473461
HHHDU,U,0.0012111425111021397,0.3,0.75,0.07562053630420383
HHHDU,H,0.0024222850222042794,0.6,0.75,0.15124107260840766
HHHDH,D,0.0008074283407347598,0.13793103448275862,0.75,0.03815245531264973
HHHDH,U,0.0008074283407347598,0.13793103448275862,0.75,0.03815245531264973
HHHDH,H,0.004238998788857489,0.7241379310344828,0.75,0.20030039039141104
HHHUD,D,0.0022204279370205892,0.6111111111111112,0.75,0.15003732265496883
HHHUD,U,0.0,0.0,0.75,0.0
HHHUD,H,0.0014129995962858296,0.3888888888888889,0.75,0.09547829623498016
HHHUU,D,0.0018167137666532096,0.2727272727272727,0.75,0.07791445801023156
HHHUU,U,0.0014129995962858296,0.21212121212121213,0.75,0.060600134007957884
HHHUU,H,0.003431570448122729,0.5151515151515151,0.75,0.14717175401932628
HHHUH,D,0.0020185708518368995,0.23255813953488372,0.75,0.07098386748439914
HHHUH,U,0.0024222850222042794,0.27906976744186046,0.75,0.08518064098127896
HHHUH,H,0.004238998788857489,0.4883720930232558,0.75,0.14906612171723815
HHHHD,D,0.0010092854259184498,0.20833333333333334,0.75,0.05496327121920566
HHHHD,U,0.0018167137666532096,0.375,0.75,0.09893388819457019
HHHHD,H,0.0020185708518368995,0.4166666666666667,0.75,0.10992654243841132
HHHHU,D,0.0008074283407347598,0.08333333333333333,0.75,0.02614508527908146
HHHHU,U,0.0044408558740411785,0.4583333333333333,0.75,0.14379796903494804
HHHHU,H,0.0044408558740411785,0.4583333333333333,0.75,0.14379796903494804
HHHHH,D,0.0018167137666532096,0.14516129032258066,0.75,0.04855229259895898
HHHHH,U,0.003229713362939039,0.25806451612903225,0.75,0.08631518684259372
HHHHH,H,0.007468712151796528,0.5967741935483871,0.75,0.19960386957349802
DDDDD,D,0.0008074283407347598,0.3076923076923077,0.8,0.09373766024396482
DDDDD,U,0.0014129995962858296,0.5384615384615384,0.8,0.16404090542693844
DDDDD,H,0.0004037141703673799,0.15384615384615385,0.8,0.04686883012198241
DDDDU,D,0.0022204279370205892,0.4074074074074074,0.8,0.14365160192792373
DDDDU,U,0.0024222850222042794,0.4444444444444444,0.8,0.1567108384668259
DDDDU,H,0.0008074283407347598,0.14814814814814814,0.8,0.052236946155608636
DDDDH,D,0.0012111425111021397,0.4,0.8,0.12539697001142253
DDDDH,U,0.0010092854259184498,0.3333333333333333,0.8,0.1044974750095188
DDDDH,H,0.0008074283407347598,0.26666666666666666,0.8,0.08359798000761502
DDDUD,D,0.0024222850222042794,0.4,0.8,0.1440432931737336
DDDUD,U,0.002825999192571659,0.4666666666666667,0.8,0.16805050870268923
DDDUD,H,0.0008074283407347598,0.13333333333333333,0.8,0.0480144310579112
DDDUU,D,0.0020185708518368995,0.30303030303030304,0.8,0.11122377921233695
DDDUU,U,0.0026241421073879695,0.3939393939393939,0.8,0.14459091297603804
DDDUU,H,0.0020185708518368995,0.30303030303030304,0.8,0.11122377921233695
DDDUH,D,0.0012111425111021397,0.375,0.8,0.11908692020910416
DDDUH,U,0.0018167137666532096,0.5625,0.8,0.17863038031365627
DDDUH,H,0.00020185708518368994,0.0625,0.8,0.019847820034850697
DDDHD,D,0.0008074283407347598,0.3076923076923077,0.8,0.09373766024396482
DDDHD,U,0.0012111425111021397,0.46153846153846156,0.8,0.14060649036594722
DDDHD,H,0.0006055712555510698,0.23076923076923078,0.8,0.07030324518297361
DDDHU,D,0.0016148566814695195,0.4444444444444444,0.8,0.14450430396519523
DDDHU,U,0.0014129995962858296,0.3888888888888889,0.8,0.12644126596954586
DDDHU,H,0.0006055712555510698,0.16666666666666666,0.8,0.054189113986948215
DDDHH,D,0.0012111425111021397,0.3333333333333333,0.8,0.10837822797389643
DDDHH,U,0.0018167137666532096,0.5,0.8,0.16256734196084463
DDDHH,H,0.0006055712555510698,0.16666666666666666,0.8,0.054189113986948215
DDUDD,D,0.003229713362939039,0.41025641025641024,0.8,0.15569587143076588
DDUDD,U,0.003431570448122729,0.4358974358974359,0.8,0.16542686339518875
DDUDD,H,0.0012111425111021397,0.15384615384615385,0.8,0.0583859517865372
DDUDU,D,0.0014129995962858296,0.20588235294117646,0.8,0.07601927194273225
DDUDU,U,0.0036334275333064193,0.5294117647058824,0.8,0.1954781278527401
DDUDU,H,0.0018167137666532096,0.2647058823529412,0.8,0.09773906392637004
DDUDH,D,0.0012111425111021397,0.2727272727272727,0.8,0.09230429408093355
DDUDH,U,0.0020185708518368995,0.45454545454545453,0.8,0.15384049013488926
DDUDH,H,0.0012111425111021397,0.2727272727272727,0.8,0.09230429408093355
DDUUD,D,0.0020185708518368995,0.37037037037037035,0.8,0.13059236538902158
DDUUD,U,0.0018167137666532096,0.3333333333333333,0.8,0.11753312885011942
DDUUD,H,0.0016148566814695195,0.2962962962962963,0.8,0.10447389231121726
DDUUU,D,0.0024222850222042794,0.3870967741935484,0.8,0.14031389825408513
DDUUU,U,0.0020185708518368995,0.3225806451612903,0.8,0.11692824854507095
DDUUU,H,0.0018167137666532096,0.2903225806451613,0.8,0.10523542369056385
DDUUH,D,0.0012111425111021397,0.2857142857142857,0.8,0.09580421443478773
DDUUH,U,0.0020185708518368995,0.47619047619047616,0.8,0.15967369072464624
DDUUH,H,0.0010092854259184498,0.23809523809523808,0.8,0.07983684536232313
DDUHD,D,0.0016148566814695195,0.4,0.8,0.13282346023138172
DDUHD,U,0.0016148566814695195,0.4,0.8,0.13282346023138172
DDUHD,H,0.0008074283407347598,0.2,0.8,0.06641173011569086
DDUHU,D,0.0024222850222042794,0.41379310344827586,0.8,0.14800338465173504
DDUHU,U,0.0018167137666532096,0.3103448275862069,0.8,0.11100253848880128
DDUHU,H,0.0016148566814695195,0.27586206896551724,0.8,0.09866892310115669
DDUHH,D,0.0010092854259184498,0.29411764705882354,0.8,0.0945408857301526
DDUHH,U,0.0012111425111021397,0.35294117647058826,0.8,0.1134490628761831
DDUHH,H,0.0012111425111021397,0.35294117647058826,0.8,0.1134490628761831
DDHDD,D,0.0008074283407347598,0.36363636363636365,0.8,0.10714074027574375
DDHDD,U,0.0010092854259184498,0.45454545454545453,0.8,0.13392592534467967
DDHDD,H,0.0004037141703673799,0.18181818181818182,0.8,0.053570370137871866
DDHDU,D,0.0014129995962858296,0.4666666666666667,0.8,0.14629646501332633
DDHDU,U,0.0008074283407347598,0.26666666666666666,0.8,0.08359798000761502
DDHDU,H,0.0008074283407347598,0.26666666666666666,0.8,0.08359798000761502
DDHDH,D,0.0006055712555510698,0.3333333333333333,0.8,0.0943487274117113
DDHDH,U,0.0004037141703673799,0.2222222222222222,0.8,0.06289915160780753
DDHDH,H,0.0008074283407347598,0.4444444444444444,0.8,0.12579830321561508
DDHUD,D,0.0018167137666532096,0.47368421052631576,0.8,0.15568559407796517
DDHUD,U,0.0016148566814695195,0.42105263157894735,0.8,0.13838719473596905
DDHUD,H,0.0004037141703673799,0.10526315789473684,0.8,0.034596798683992264
DDHUU,D,0.0014129995962858296,0.3181818181818182,0.8,0.10768834309442249
DDHUU,U,0.0014129995962858296,0.3181818181818182,0.8,0.10768834309442249
DDHUU,H,0.0016148566814695195,0.36363636363636365,0.8,0.1230723921079114
DDHUH,D,0.0012111425111021397,0.375,0.8,0.11908692020910416
DDHUH,U,0.0008074283407347598,0.25,0.8,0.07939128013940279
DDHUH,H,0.0012111425111021397,0.375,0.8,0.11908692020910416
DDHHD,D,0.0016148566814695195,0.5,0.8,0.15878256027880555
DDHHD,U,0.0008074283407347598,0.25,0.8,0.07939128013940279
DDHHD,H,0.0008074283407347598,0.25,0.8,0.07939128013940279
DDHHU,D,0.0008074283407347598,0.2222222222222222,0.8,0.07225215198259761
DDHHU,U,0.0014129995962858296,0.3888888888888889,0.8,0.12644126596954586
DDHHU,H,0.0014129995962858296,0.3888888888888889,0.8,0.12644126596954586
DDHHH,D,0.0010092854259184498,0.5,0.8,0.1445369226542121
DDHHH,U,0.00020185708518368994,0.1,0.8,0.028907384530842423
DDHHH,H,0.0008074283407347598,0.4,0.8,0.11562953812336971
DUDDD,D,0.0026241421073879695,0.3611111111111111,0.8,0.1348683832070342
DUDDD,U,0.002825999192571659,0.3888888888888889,0.8,0.1452428742229599
DUDDD,H,0.0018167137666532096,0.25,0.8,0.09337041914333136
DUDDU,D,0.003229713362939039,0.42105263157894735,0.8,0.158965142945862
