date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,sigma_curr,sigma_risky_t,target_sigma,p_target,p_floor_applied
2022-10-31,2022-10-28,108.86905010662596,2340.362469141068,137369.81215534906,0.08118629256116423,-1,0.06908193686932712,0.01184671435167077,0.011855855043501819,0.02785405036507369,0.011851284697586294,0.08118629256116423,0
2022-11-01,2022-10-31,105.52871193623322,2346.3785235574564,136311.84853917285,0.07493203440775828,-1,0.069346999397139,0.01187743580965754,0.011879384699941025,0.02782902265875761,0.011878410254799281,0.07493203440775828,0
2022-11-02,2022-11-01,103.20159434904286,2350.4238124661906,134064.15075159975,0.07091329860806976,-1,0.06699388906021307,0.01187907838714716,0.011880024932034577,0.027999231882829906,0.011879551659590868,0.07091329860806975,0
2022-11-03,2022-11-02,101.35450086332172,2353.5379601542704,133709.58811064175,0.06769116085313606,-1,0.06450985811016201,0.011917320766972569,0.011917927686312916,0.028134162633202998,0.011917624226642743,0.06769116085313605,0
2022-11-04,2022-11-03,970.7991896409601,872.198116189739,134897.82920318382,0.6547422894360289,1,0.06351421860591888,0.01190762181163839,0.011908354405135158,0.028181429307398035,0.020044891856266595,0.6547422894360289,0
2022-11-07,2022-11-04,970.7991896409601,872.1981161897394,134641.73369325616,0.652743002057322,0,0.06312423846017105,0.011917308783360659,0.020017570334484498,0.02819807345596338,0.020017570334484498,0.652743002057322,0
2022-11-08,2022-11-07,970.79918964096,872.1981161897394,134194.24515981952,0.6509408375803966,0,0.06385577245127559,0.01190450191304784,0.019949829982419287,0.028166276648079854,0.019949829982419287,0.6509408375803966,0
2022-11-09,2022-11-08,970.79918964096,872.1981161897394,129814.04712314808,0.6441879246227721,0,0.0640746742781903,0.01190350025562761,0.01979192248132963,0.02815115085905891,0.01979192248132963,0.6441879246227721,0
2022-11-10,2022-11-09,671.3523116375269,1399.6533209148217,141656.0508473487,0.4579597669252984,-1,0.062077146022695255,0.011933833688624332,0.020270400868802833,0.028251255529729503,0.016102117278713583,0.45795976692529844,0
2022-11-11,2022-11-10,477.2932045069001,1753.6325813425697,145003.81425523228,0.3317594283040702,-1,0.047738136286216336,0.012150111510302678,0.016804066973890905,0.029050685733302474,0.014477089242096793,0.3317594283040702,0
