date,signal_source_date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2025-08-20,2025-08-19,19536.19994256491,518.0306809729335,1110.2368527265776,212301.43227203566,1,1,10.776446818412088,31.369807725607792,-2411.876536119125,-2170.6888825072124
2025-08-21,2025-08-20,15824.480196697114,526.8328416276688,1135.6610314029188,211294.63691983523,1,1,8.802160654735284,25.424178676341246,-1953.6395304564337,-1758.2755774107904
2025-08-22,2025-08-21,39936.72355125033,421.46627330213505,1135.6610314029188,214335.55416050195,-1,0,-105.36656832553376,0.0,24112.08510975125,0.0
2025-08-25,2025-08-22,32349.069563973535,438.9871658575135,1188.9386326682188,212622.829120549,1,1,17.52089255537847,53.277601265300056,-3993.7122918485848,-3594.3410626637265
2025-08-26,2025-08-25,26203.00837428203,453.1314499312491,1232.219500318248,212728.44298754897,1,1,14.14428407373562,43.28086765002931,-3234.939305466918,-2911.4453749202257
2025-08-27,2025-08-26,20962.61632349262,476.00441690295634,1232.219500318248,213035.090224435,1,0,22.872966971707246,0.0,-5240.654080873155,0.0
2025-08-28,2025-08-27,29961.220148379954,508.3459749327395,985.7756002545984,213648.94798877637,1,-1,32.34155802978318,-246.4439000636496,-7490.3050370949895,16488.699235819087
2025-08-29,2025-08-28,24268.831006070966,521.4296080159629,1025.7106210345103,212935.3817555433,1,1,13.083633083223337,39.9350207799119,-2996.151976058144,-2696.5367784523296
2025-09-02,2025-08-29,38134.96405185556,521.4296080159629,820.5684968276082,211097.47144253852,0,-1,0.0,-205.14212420690205,0.0,13865.890357474533
2025-09-03,2025-09-02,39373.45014696541,564.9862357316922,656.4547974620866,211380.5617923754,1,-1,43.55662771572925,-164.11369936552165,-9843.362536741355,11081.467282210691
2025-09-04,2025-09-03,48143.928122308265,564.9862357316922,525.1638379696693,216380.21698483624,0,-1,0.0,-131.29095949241733,0.0,8770.08424084138
2025-09-05,2025-09-04,38515.52764927159,564.9862357316922,669.9263696057365,214338.94311903644,0,1,0.0,144.76253163606708,0.0,-9628.881912317898
2025-09-08,2025-09-05,30812.73024363847,597.6489845466692,669.9263696057365,215974.91584288084,1,0,32.66274881497701,0.0,-7703.182560909619,0.0
2025-09-09,2025-09-08,31769.5661653857,630.9867588843814,535.9410956845892,217691.53241127936,1,-1,33.337774337712226,-133.9852739211473,-7942.391541346425,8898.91933579121
2025-09-10,2025-09-09,25733.605927448356,644.7799615103903,579.0169633986495,212679.7582675001,1,1,13.793202626008888,43.075867714060294,-3176.9883861047356,-2859.289547494262
2025-09-11,2025-09-10,26718.39326261213,673.8280084958247,463.21357071891964,212321.6550188973,1,-1,29.04804698543439,-115.80339267972991,-6679.598315653034,7664.128314757535
