date,signal_source_date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2025-05-08,2025-05-07,53637.50626794058,386.08857619957416,1380.7878029210203,223299.57980991053,-1,1,-386.08857619957416,775.5007803737415,74159.8944233635,-53637.50626794058
2025-05-09,2025-05-08,26819.021321501634,386.08857619957416,1772.116025076705,222806.27121022643,0,1,0.0,391.32822215568467,0.0,-26819.021321501634
2025-05-12,2025-05-09,13409.644755857425,450.3602632925848,1772.116025076705,227116.81175502302,1,0,64.27168709301068,0.0,-13409.644755857425,0.0
2025-05-13,2025-05-12,72790.95024717158,450.3602632925848,886.0580125383525,227364.76829516713,0,-1,0.0,-886.0580125383525,0.0,59381.17139486659
2025-05-14,2025-05-13,40945.31896312915,536.9139828605682,1089.1246900241456,227033.31486369725,1,1,86.55371956798342,203.06667748579318,-18197.919539168513,-13648.439654376385
2025-05-15,2025-05-14,20472.864208159393,636.6988655962068,1089.1246900241456,226899.38597941556,1,0,99.78488273563859,0.0,-20472.864208159393,0.0
2025-05-16,2025-05-15,29288.48675986565,779.1595265309418,544.5623450120728,227579.7955489244,1,-1,142.46066093473502,-544.5623450120728,-29288.48675986565,38103.90458292983
2025-05-19,2025-05-16,48322.20829106239,779.1595265309418,272.2811725060364,227987.1677803779,0,-1,0.0,-272.2811725060364,0.0,19033.42864632914
2025-05-20,2025-05-19,28903.82736280685,920.7963488244086,136.1405862530182,226295.7082239862,1,-1,141.63682229346685,-136.1405862530182,-28903.82736280685,9484.9632124684
2025-05-21,2025-05-20,14452.05820054024,920.7963488244086,343.1134978822832,223600.80489261562,0,1,0.0,206.97291162926498,0.0,-14452.05820054024
2025-05-22,2025-05-21,8129.364030631263,938.5858641946793,382.30861950794946,225187.3897665708,1,1,17.789515370270685,39.19512162566627,-3613.050680280561,-2709.788010210421
2025-05-23,2025-05-22,4572.812994902759,948.6976173939547,404.16256476090314,223441.12033942304,1,1,10.111753199275453,21.853945252953682,-2032.3613310678925,-1524.2709983009195
2025-05-27,2025-05-23,2572.2330317058986,954.2466643653657,416.4538190282102,228217.04232391895,1,1,5.5490469714109825,12.291254267307089,-1143.214680758177,-857.4110105686328
